#1:k1	2:k2	3:kx	4:ky	5:erg1	6:erg2	7:...
0.1904	4.31572	4.31572	-2.71154	-1.78422	-0.878063	2.66229
0.1904	4.37919	4.37919	-2.74818	-1.84616	-0.968928	2.81509
0.1904	4.44266	4.44266	-2.78482	-1.90923	-1.06133	2.97056
0.1904	4.50612	4.50612	-2.82147	-1.97319	-1.15486	3.12804
0.1904	4.56959	4.56959	-2.85811	-2.03777	-1.2491	3.28686
0.1904	4.63306	4.63306	-2.89475	-2.10272	-1.34363	3.44635
0.1904	4.69652	4.69652	-2.93139	-2.16779	-1.43806	3.60584
0.1904	4.75999	4.75999	-2.96804	-2.23272	-1.53195	3.76467
0.1904	4.82346	4.82346	-3.00468	-2.29727	-1.62492	3.92218
0.1904	4.88692	4.88692	-3.04132	-2.36117	-1.71655	4.07772
0.1904	4.95039	4.95039	-3.07796	-2.42419	-1.80644	4.23063
0.1904	5.01385	5.01385	-3.1146	-2.48607	-1.89423	4.3803
0.1904	5.07732	5.07732	-3.15125	-2.54658	-1.97952	4.52611
0.1904	5.14079	5.14079	-3.18789	-2.60548	-2.06197	4.66745
0.1904	5.20425	5.20425	-3.22453	-2.66253	-2.14122	4.80375
0.1904	5.26772	5.26772	-3.26117	-2.7175	-2.21696	4.93446
0.1904	5.33119	5.33119	-3.29782	-2.77017	-2.28886	5.05903
0.1904	5.39465	5.39465	-3.33446	-2.8203	-2.35666	5.17696
0.1904	5.45812	5.45812	-3.3711	-2.86768	-2.42008	5.28776
0.1904	5.52159	5.52159	-3.40774	-2.91208	-2.47891	5.39099
0.1904	5.58505	5.58505	-3.44439	-2.9533	-2.53293	5.48623
0.1904	5.64852	5.64852	-3.48103	-2.99112	-2.58197	5.57308
0.1904	5.71199	5.71199	-3.51767	-3.02533	-2.62587	5.6512
0.1904	5.77545	5.77545	-3.55431	-3.05575	-2.66451	5.72026
0.1904	5.83892	5.83892	-3.59096	-3.0822	-2.69779	5.77998
0.1904	5.90239	5.90239	-3.6276	-3.1045	-2.72562	5.83013
0.1904	5.96585	5.96585	-3.66424	-3.12253	-2.74796	5.87049
0.1904	6.02932	6.02932	-3.70088	-3.13616	-2.76475	5.90091
0.1904	6.09279	6.09279	-3.73753	-3.1453	-2.77595	5.92126
0.1904	6.15625	6.15625	-3.77417	-3.14989	-2.78156	5.93145
0.1904	6.21972	6.21972	-3.81081	-3.14989	-2.78156	5.93145
0.1904	6.28319	6.28319	-3.84745	-3.1453	-2.77595	5.92126

0.253866	0	0	-0.293139	-3.13038	-2.75539	5.88577
0.253866	0.0634665	0.0634665	-0.329782	-3.11878	-2.74167	5.86044
0.253866	0.126933	0.126933	-0.366424	-3.10267	-2.72246	5.82513
0.253866	0.1904	0.1904	-0.403067	-3.0822	-2.69779	5.77998
0.253866	0.253866	0.253866	-0.439709	-3.05751	-2.66766	5.72517
0.253866	0.317333	0.317333	-0.476351	-3.0288	-2.63213	5.66093
0.253866	0.380799	0.380799	-0.512994	-2.99627	-2.59124	5.58751
0.253866	0.444266	0.444266	-0.549636	-2.96015	-2.54507	5.50522
0.253866	0.507732	0.507732	-0.586279	-2.92067	-2.49372	5.41439
0.253866	0.571199	0.571199	-0.622921	-2.87806	-2.43733	5.31539
0.253866	0.634665	0.634665	-0.659563	-2.83256	-2.37607	5.20862
0.253866	0.698132	0.698132	-0.696206	-2.7844	-2.31013	5.09453
0.253866	0.761598	0.761598	-0.732848	-2.73381	-2.23975	4.97357
0.253866	0.825065	0.825065	-0.769491	-2.68103	-2.16521	4.84624
0.253866	0.888531	0.888531	-0.806133	-2.62627	-2.0868	4.71306
0.253866	0.951998	0.951998	-0.842775	-2.56975	-2.00483	4.57458
0.253866	1.01546	1.01546	-0.879418	-2.5117	-1.91967	4.43137
0.253866	1.07893	1.07893	-0.91606	-2.45234	-1.83167	4.28401
0.253866	1.1424	1.1424	-0.952703	-2.3919	-1.74121	4.13311
0.253866	1.20586	1.20586	-0.989345	-2.33059	-1.6487	3.97929
0.253866	1.26933	1.26933	-1.02599	-2.26865	-1.55454	3.82319
0.253866	1.3328	1.3328	-1.06263	-2.20631	-1.45915	3.66546
0.253866	1.39626	1.39626	-1.09927	-2.1438	-1.36294	3.50674
0.253866	1.45973	1.45973	-1.13591	-2.08137	-1.26634	3.34771
0.253866	1.5232	1.5232	-1.17256	-2.01925	-1.16977	3.18902
0.253866	1.58666	1.58666	-1.2092	-1.95768	-1.07368	3.03136
0.253866	1.65013	1.65013	-1.24584	-1.8969	-0.978474	2.87537
0.253866	1.7136	1.7136	-1.28248	-1.83714	-0.884589	2.72173
0.253866	1.77706	1.77706	-1.31913	-1.77865	-0.792446	2.5711
0.253866	1.84053	1.84053	-1.35577	-1.72166	-0.702465	2.42412
0.253866	1.904	1.904	-1.39241	-1.66638	-0.615058	2.28144
0.253866	1.96746	1.96746	-1.42905	-1.61305	-0.530634	2.14369
0.253866	2.03093	2.03093	-1.4657	-1.56188	-0.449593	2.01148
0.253866	2.0944	2.0944	-1.50234	-1.51307	-0.372328	1.8854
0.253866	2.15786	2.15786	-1.53898	-1.46681	-0.29922	1.76603
0.253866	2.22133	2.22133	-1.57562	-1.42328	-0.230638	1.65392
0.253866	2.28479	2.28479	-1.61227	-1.38265	-0.166932	1.54958
0.253866	2.34826	2.34826	-1.64891	-1.34506	-0.108427	1.45348
0.253866	2.41173	2.41173	-1.68555	-1.31063	-0.0554114	1.36604
0.253866	2.47519	2.47519	-1.72219	-1.27948	-0.00812243	1.2876
0.253866	2.53866	2.53866	-1.75884	-1.25168	0.0332747	1.2184
0.253866	2.60213	2.60213	-1.79548	-1.2273	0.06871	1.15859
0.253866	2.66559	2.66559	-1.83212	-1.20639	0.09823	1.10816
0.253866	2.72906	2.72906	-1.86876	-1.18897	0.122009	1.06696
0.253866	2.79253	2.79253	-1.90541	-1.17504	0.140338	1.0347
0.253866	2.85599	2.85599	-1.94205	-1.1646	0.15359	1.01101
0.253866	2.91946	2.91946	-1.97869	-1.15765	0.162151	0.995498
0.253866	2.98293	2.98293	-2.01533	-1.15418	0.16634	0.987835
0.253866	3.04639	3.04639	-2.05198	-1.15418	0.16634	0.987835
0.253866	3.10986	3.10986	-2.08862	-1.15765	0.162151	0.995498
0.253866	3.17333	3.17333	-2.12526	-1.1646	0.15359	1.01101
0.253866	3.23679	3.23679	-2.1619	-1.17504	0.140338	1.0347
0.253866	3.30026	3.30026	-2.19854	-1.18897	0.122009	1.06696
0.253866	3.36373	3.36373	-2.23519	-1.20639	0.09823	1.10816
0.253866	3.42719	3.42719	-2.27183	-1.2273	0.06871	1.15859
0.253866	3.49066	3.49066	-2.30847	-1.25168	0.0332747	1.2184
0.253866	3.55413	3.55413	-2.34511	-1.27948	-0.00812243	1.2876
0.253866	3.61759	3.61759	-2.38176	-1.31063	-0.0554114	1.36604
0.253866	3.68106	3.68106	-2.4184	-1.34506	-0.108427	1.45348
0.253866	3.74452	3.74452	-2.45504	-1.38265	-0.166932	1.54958
0.253866	3.80799	3.80799	-2.49168	-1.42328	-0.230638	1.65392
0.253866	3.87146	3.87146	-2.52833	-1.46681	-0.29922	1.76603
0.253866	3.93492	3.93492	-2.56497	-1.51307	-0.372328	1.8854
0.253866	3.99839	3.99839	-2.60161	-1.56188	-0.449593	2.01148
0.253866	4.06186	4.06186	-2.63825	-1.61305	-0.530634	2.14369
0.253866	4.12532	4.12532	-2.6749	-1.66638	-0.615058	2.28144
0.253866	4.18879	4.18879	-2.71154	-1.72166	-0.702465	2.42412
0.253866	4.25226	4.25226	-2.74818	-1.77865	-0.792446	2.5711
0.253866	4.31572	4.31572	-2.78482	-1.83714	-0.884589	2.72173
0.253866	4.37919	4.37919	-2.82147	-1.8969	-0.978474	2.87537
0.253866	4.44266	4.44266	-2.85811	-1.95768	-1.07368	3.03136
0.253866	4.50612	4.50612	-2.89475	-2.01925	-1.16977	3.18902
0.253866	4.56959	4.56959	-2.93139	-2.08137	-1.26634	3.34771
0.253866	4.63306	4.63306	-2.96804	-2.1438	-1.36294	3.50674
0.253866	4.69652	4.69652	-3.00468	-2.20631	-1.45915	3.66546
0.253866	4.75999	4.75999	-3.04132	-2.26865	-1.55454	3.82319
0.253866	4.82346	4.82346	-3.07796	-2.33059	-1.6487	3.97929
0.253866	4.88692	4.88692	-3.1146	-2.3919	-1.74121	4.13311
0.253866	4.95039	4.95039	-3.15125	-2.45234	-1.83167	4.28401
0.253866	5.01385	5.01385	-3.18789	-2.5117	-1.91967	4.43137
0.253866	5.07732	5.07732	-3.22453	-2.56975	-2.00483	4.57458
0.253866	5.14079	5.14079	-3.26117	-2.62627	-2.0868	4.71306
0.253866	5.20425	5.20425	-3.29782	-2.68103	-2.16521	4.84624
0.253866	5.26772	5.26772	-3.33446	-2.73381	-2.23975	4.97357
0.253866	5.33119	5.33119	-3.3711	-2.7844	-2.31013	5.09453
0.253866	5.39465	5.39465	-3.40774	-2.83256	-2.37607	5.20862
0.253866	5.45812	5.45812	-3.44439	-2.87806	-2.43733	5.31539
0.253866	5.52159	5.52159	-3.48103	-2.92067	-2.49372	5.41439
0.253866	5.58505	5.58505	-3.51767	-2.96015	-2.54507	5.50522
0.253866	5.64852	5.64852	-3.55431	-2.99627	-2.59124	5.58751
0.253866	5.71199	5.71199	-3.59096	-3.0288	-2.63213	5.66093
0.253866	5.77545	5.77545	-3.6276	-3.05751	-2.66766	5.72517
0.253866	5.83892	5.83892	-3.66424	-3.0822	-2.69779	5.77998
0.253866	5.90239	5.90239	-3.70088	-3.10267	-2.72246	5.82513
0.253866	5.96585	5.96585	-3.73753	-3.11878	-2.74167	5.86044
0.253866	6.02932	6.02932	-3.77417	-3.13038	-2.75539	5.88577
0.253866	6.09279	6.09279	-3.81081	-3.13737	-2.76363	5.901
0.253866	6.15625	6.15625	-3.84745	-3.13971	-2.76637	5.90609
0.253866	6.21972	6.21972	-3.8841	-3.13737	-2.76363	5.901
0.253866	6.28319	6.28319	-3.92074	-3.13038	-2.75539	5.88577

0.317333	0	0	-0.366424	-3.11131	-2.72908	5.84039
0.317333	0.0634665	0.0634665	-0.403067	-3.0972	-2.71297	5.81017
0.317333	0.126933	0.126933	-0.439709	-3.07862	-2.69145	5.77007
0.317333	0.1904	0.1904	-0.476351	-3.05575	-2.66451	5.72026
0.317333	0.253866	0.253866	-0.512994	-3.0288	-2.63213	5.66093
0.317333	0.317333	0.317333	-0.549636	-2.99801	-2.59432	5.59233
0.317333	0.380799	0.380799	-0.586279	-2.96365	-2.55109	5.51473
0.317333	0.444266	0.444266	-0.622921	-2.92598	-2.50248	5.42846
0.317333	0.507732	0.507732	-0.659563	-2.88529	-2.44857	5.33387
0.317333	0.571199	0.571199	-0.696206	-2.84184	-2.38949	5.23133
0.317333	0.634665	0.634665	-0.732848	-2.79589	-2.32539	5.12128
0.317333	0.698132	0.698132	-0.769491	-2.74767	-2.25649	5.00415
0.317333	0.761598	0.761598	-0.806133	-2.69742	-2.18302	4.88044
0.317333	0.825065	0.825065	-0.842775	-2.64535	-2.10529	4.75065
0.317333	0.888531	0.888531	-0.879418	-2.59169	-2.02361	4.6153
0.317333	0.951998	0.951998	-0.91606	-2.53661	-1.93834	4.47495
0.317333	1.01546	1.01546	-0.952703	-2.48034	-1.84986	4.33019
0.317333	1.07893	1.07893	-0.989345	-2.42306	-1.75855	4.18161
0.317333	1.1424	1.1424	-1.02599	-2.36497	-1.66485	4.02982
0.317333	1.20586	1.20586	-1.06263	-2.30629	-1.56916	3.87545
0.317333	1.26933	1.26933	-1.09927	-2.24721	-1.47193	3.71914
0.317333	1.3328	1.3328	-1.13591	-2.18795	-1.37359	3.56154
0.317333	1.39626	1.39626	-1.17256	-2.12872	-1.27459	3.40331
0.317333	1.45973	1.45973	-1.2092	-2.06974	-1.17537	3.24511
0.317333	1.5232	1.5232	-1.24584	-2.01123	-1.07638	3.08762
0.317333	1.58666	1.58666	-1.28248	-1.95341	-0.978078	2.93149
0.317333	1.65013	1.65013	-1.31913	-1.8965	-0.880895	2.7774
0.317333	1.7136	1.7136	-1.35577	-1.84072	-0.785279	2.626
0.317333	1.77706	1.77706	-1.39241	-1.78629	-0.691667	2.47796
0.317333	1.84053	1.84053	-1.42905	-1.73342	-0.600495	2.33392
0.317333	1.904	1.904	-1.4657	-1.68233	-0.512194	2.19452
0.317333	1.96746	1.96746	-1.50234	-1.63321	-0.427186	2.06039
0.317333	2.03093	2.03093	-1.53898	-1.58625	-0.34589	1.93214
0.317333	2.0944	2.0944	-1.57562	-1.54165	-0.268716	1.81037
0.317333	2.15786	2.15786	-1.61227	-1.49957	-0.196065	1.69563
0.317333	2.22133	2.22133	-1.64891	-1.46017	-0.128324	1.58849
0.317333	2.28479	2.28479	-1.68555	-1.42359	-0.0658628	1.48945
0.317333	2.34826	2.34826	-1.72219	-1.38995	-0.00902082	1.39897
0.317333	2.41173	2.41173	-1.75884	-1.35936	0.0419067	1.31745
0.317333	2.47519	2.47519	-1.79548	-1.3319	0.0866918	1.2452
0.317333	2.53866	2.53866	-1.83212	-1.30762	0.125204	1.18242
0.317333	2.60213	2.60213	-1.86876	-1.28657	0.157445	1.12913
0.317333	2.66559	2.66559	-1.90541	-1.26878	0.183571	1.08521
0.317333	2.72906	2.72906	-1.94205	-1.25424	0.203907	1.05033
0.317333	2.79253	2.79253	-1.97869	-1.24295	0.218912	1.02404
0.317333	2.85599	2.85599	-2.01533	-1.2349	0.229112	1.00579
0.317333	2.91946	2.91946	-2.05198	-1.23008	0.234998	0.995078
0.317333	2.98293	2.98293	-2.08862	-1.22847	0.236917	0.991552
0.317333	3.04639	3.04639	-2.12526	-1.23008	0.234998	0.995078
0.317333	3.10986	3.10986	-2.1619	-1.2349	0.229112	1.00579
0.317333	3.17333	3.17333	-2.19854	-1.24295	0.218912	1.02404
0.317333	3.23679	3.23679	-2.23519	-1.25424	0.203907	1.05033
0.317333	3.30026	3.30026	-2.27183	-1.26878	0.183571	1.08521
0.317333	3.36373	3.36373	-2.30847	-1.28657	0.157445	1.12913
0.317333	3.42719	3.42719	-2.34511	-1.30762	0.125204	1.18242
0.317333	3.49066	3.49066	-2.38176	-1.3319	0.0866918	1.2452
0.317333	3.55413	3.55413	-2.4184	-1.35936	0.0419067	1.31745
0.317333	3.61759	3.61759	-2.45504	-1.38995	-0.00902082	1.39897
0.317333	3.68106	3.68106	-2.49168	-1.42359	-0.0658628	1.48945
0.317333	3.74452	3.74452	-2.52833	-1.46017	-0.128324	1.58849
0.317333	3.80799	3.80799	-2.56497	-1.49957	-0.196065	1.69563
0.317333	3.87146	3.87146	-2.60161	-1.54165	-0.268716	1.81037
0.317333	3.93492	3.93492	-2.63825	-1.58625	-0.34589	1.93214
0.317333	3.99839	3.99839	-2.6749	-1.63321	-0.427186	2.06039
0.317333	4.06186	4.06186	-2.71154	-1.68233	-0.512194	2.19452
0.317333	4.12532	4.12532	-2.74818	-1.73342	-0.600495	2.33392
0.317333	4.18879	4.18879	-2.78482	-1.78629	-0.691667	2.47796
0.317333	4.25226	4.25226	-2.82147	-1.84072	-0.785279	2.626
0.317333	4.31572	4.31572	-2.85811	-1.8965	-0.880895	2.7774
0.317333	4.37919	4.37919	-2.89475	-1.95341	-0.978078	2.93149
0.317333	4.44266	4.44266	-2.93139	-2.01123	-1.07638	3.08762
0.317333	4.50612	4.50612	-2.96804	-2.06974	-1.17537	3.24511
0.317333	4.56959	4.56959	-3.00468	-2.12872	-1.27459	3.40331
0.317333	4.63306	4.63306	-3.04132	-2.18795	-1.37359	3.56154
0.317333	4.69652	4.69652	-3.07796	-2.24721	-1.47193	3.71914
0.317333	4.75999	4.75999	-3.1146	-2.30629	-1.56916	3.87545
0.317333	4.82346	4.82346	-3.15125	-2.36497	-1.66485	4.02982
0.317333	4.88692	4.88692	-3.18789	-2.42306	-1.75855	4.18161
0.317333	4.95039	4.95039	-3.22453	-2.48034	-1.84986	4.33019
0.317333	5.01385	5.01385	-3.26117	-2.53661	-1.93834	4.47495
0.317333	5.07732	5.07732	-3.29782	-2.59169	-2.02361	4.6153
0.317333	5.14079	5.14079	-3.33446	-2.64535	-2.10529	4.75065
0.317333	5.20425	5.20425	-3.3711	-2.69742	-2.18302	4.88044
0.317333	5.26772	5.26772	-3.40774	-2.74767	-2.25649	5.00415
0.317333	5.33119	5.33119	-3.44439	-2.79589	-2.32539	5.12128
0.317333	5.39465	5.39465	-3.48103	-2.84184	-2.38949	5.23133
0.317333	5.45812	5.45812	-3.51767	-2.88529	-2.44857	5.33387
0.317333	5.52159	5.52159	-3.55431	-2.92598	-2.50248	5.42846
0.317333	5.58505	5.58505	-3.59096	-2.96365	-2.55109	5.51473
0.317333	5.64852	5.64852	-3.6276	-2.99801	-2.59432	5.59233
0.317333	5.71199	5.71199	-3.66424	-3.0288	-2.63213	5.66093
0.317333	5.77545	5.77545	-3.70088	-3.05575	-2.66451	5.72026
0.317333	5.83892	5.83892	-3.73753	-3.07862	-2.69145	5.77007
0.317333	5.90239	5.90239	-3.77417	-3.0972	-2.71297	5.81017
0.317333	5.96585	5.96585	-3.81081	-3.11131	-2.72908	5.84039
0.317333	6.02932	6.02932	-3.84745	-3.12079	-2.73981	5.8606
0.317333	6.09279	6.09279	-3.8841	-3.12555	-2.74517	5.87073
0.317333	6.15625	6.15625	-3.92074	-3.12555	-2.74517	5.87073
0.317333	6.21972	6.21972	-3.95738	-3.12079	-2.73981	5.8606
0.317333	6.28319	6.28319	-3.99402	-3.11131	-2.72908	5.84039

0.380799	0	0	-0.439709	-3.08818	-2.69712	5.7853
0.380799	0.0634665	0.0634665	-0.476351	-3.07155	-2.67874	5.75029
0.380799	0.126933	0.126933	-0.512994	-3.05052	-2.65501	5.70553
0.380799	0.1904	0.1904	-0.549636	-3.02533	-2.62587	5.6512
0.380799	0.253866	0.253866	-0.586279	-2.99627	-2.59124	5.58751
0.380799	0.317333	0.317333	-0.622921	-2.96365	-2.55109	5.51473
0.380799	0.380799	0.380799	-0.659563	-2.92779	-2.50537	5.43316
0.380799	0.444266	0.444266	-0.696206	-2.88901	-2.45411	5.34312
0.380799	0.507732	0.507732	-0.732848	-2.84764	-2.39736	5.245
0.380799	0.571199	0.571199	-0.769491	-2.80395	-2.33523	5.13917
0.380799	0.634665	0.634665	-0.806133	-2.75821	-2.26788	5.02609
0.380799	0.698132	0.698132	-0.842775	-2.71066	-2.19556	4.90622
0.380799	0.761598	0.761598	-0.879418	-2.66152	-2.11852	4.78004
0.380799	0.825065	0.825065	-0.91606	-2.61096	-2.03711	4.64808
0.380799	0.888531	0.888531	-0.952703	-2.55918	-1.95169	4.51087
0.380799	0.951998	0.951998	-0.989345	-2.50635	-1.86264	4.36898
0.380799	1.01546	1.01546	-1.02599	-2.45262	-1.77039	4.22301
0.380799	1.07893	1.07893	-1.06263	-2.39817	-1.67537	4.07354
0.380799	1.1424	1.1424	-1.09927	-2.34318	-1.57803	3.92121
0.380799	1.20586	1.20586	-1.13591	-2.28782	-1.47883	3.76665
0.380799	1.26933	1.26933	-1.17256	-2.23227	-1.37822	3.61049
0.380799	1.3328	1.3328	-1.2092	-2.17672	-1.27668	3.4534
0.380799	1.39626	1.39626	-1.24584	-2.12137	-1.17467	3.29604
0.380799	1.45973	1.45973	-1.28248	-2.0664	-1.07267	3.13907
0.380799	1.5232	1.5232	-1.31913	-2.01202	-0.971131	2.98316
0.380799	1.58666	1.58666	-1.35577	-1.95844	-0.870536	2.82897
0.380799	1.65013	1.65013	-1.39241	-1.90585	-0.771346	2.67719
0.380799	1.7136	1.7136	-1.42905	-1.85445	-0.674025	2.52847
0.380799	1.77706	1.77706	-1.4657	-1.80444	-0.579033	2.38347
0.380799	1.84053	1.84053	-1.50234	-1.75602	-0.486826	2.24284
0.380799	1.904	1.904	-1.53898	-1.70937	-0.39786	2.10723
0.380799	1.96746	1.96746	-1.57562	-1.66469	-0.312585	1.97727
0.380799	2.03093	2.03093	-1.61227	-1.62213	-0.231449	1.85358
0.380799	2.0944	2.0944	-1.64891	-1.58187	-0.154897	1.73677
0.380799	2.15786	2.15786	-1.68555	-1.54406	-0.0833659	1.62742
0.380799	2.22133	2.22133	-1.72219	-1.50882	-0.0172838	1.52611
0.380799	2.28479	2.28479	-1.75884	-1.47628	0.0429416	1.43334
0.380799	2.34826	2.34826	-1.79548	-1.44654	0.096939	1.3496
0.380799	2.41173	2.41173	-1.83212	-1.41968	0.144401	1.27528
0.380799	2.47519	2.47519	-1.86876	-1.39576	0.185125	1.21064
0.380799	2.53866	2.53866	-1.90541	-1.37482	0.219063	1.15576
0.380799	2.60213	2.60213	-1.94205	-1.35689	0.246374	1.11052
0.380799	2.66559	2.66559	-1.97869	-1.34197	0.267457	1.07451
0.380799	2.72906	2.72906	-2.01533	-1.33006	0.282931	1.04713
0.380799	2.79253	2.79253	-2.05198	-1.32114	0.293557	1.02759
0.380799	2.85599	2.85599	-2.08862	-1.31521	0.300107	1.0151
0.380799	2.91946	2.91946	-2.12526	-1.31225	0.303207	1.00904
0.380799	2.98293	2.98293	-2.1619	-1.31225	0.303207	1.00904
0.380799	3.04639	3.04639	-2.19854	-1.31521	0.300107	1.0151
0.380799	3.10986	3.10986	-2.23519	-1.32114	0.293557	1.02759
0.380799	3.17333	3.17333	-2.27183	-1.33006	0.282931	1.04713
0.380799	3.23679	3.23679	-2.30847	-1.34197	0.267457	1.07451
0.380799	3.30026	3.30026	-2.34511	-1.35689	0.246374	1.11052
0.380799	3.36373	3.36373	-2.38176	-1.37482	0.219063	1.15576
0.380799	3.42719	3.42719	-2.4184	-1.39576	0.185125	1.21064
0.380799	3.49066	3.49066	-2.45504	-1.41968	0.144401	1.27528
0.380799	3.55413	3.55413	-2.49168	-1.44654	0.096939	1.3496
0.380799	3.61759	3.61759	-2.52833	-1.47628	0.0429416	1.43334
0.380799	3.68106	3.68106	-2.56497	-1.50882	-0.0172838	1.52611
0.380799	3.74452	3.74452	-2.60161	-1.54406	-0.0833659	1.62742
0.380799	3.80799	3.80799	-2.63825	-1.58187	-0.154897	1.73677
0.380799	3.87146	3.87146	-2.6749	-1.62213	-0.231449	1.85358
0.380799	3.93492	3.93492	-2.71154	-1.66469	-0.312585	1.97727
0.380799	3.99839	3.99839	-2.74818	-1.70937	-0.39786	2.10723
0.380799	4.06186	4.06186	-2.78482	-1.75602	-0.486826	2.24284
0.380799	4.12532	4.12532	-2.82147	-1.80444	-0.579033	2.38347
0.380799	4.18879	4.18879	-2.85811	-1.85445	-0.674025	2.52847
0.380799	4.25226	4.25226	-2.89475	-1.90585	-0.771346	2.67719
0.380799	4.31572	4.31572	-2.93139	-1.95844	-0.870536	2.82897
0.380799	4.37919	4.37919	-2.96804	-2.01202	-0.971131	2.98316
0.380799	4.44266	4.44266	-3.00468	-2.0664	-1.07267	3.13907
0.380799	4.50612	4.50612	-3.04132	-2.12137	-1.17467	3.29604
0.380799	4.56959	4.56959	-3.07796	-2.17672	-1.27668	3.4534
0.380799	4.63306	4.63306	-3.1146	-2.23227	-1.37822	3.61049
0.380799	4.69652	4.69652	-3.15125	-2.28782	-1.47883	3.76665
0.380799	4.75999	4.75999	-3.18789	-2.34318	-1.57803	3.92121
0.380799	4.82346	4.82346	-3.22453	-2.39817	-1.67537	4.07354
0.380799	4.88692	4.88692	-3.26117	-2.45262	-1.77039	4.22301
0.380799	4.95039	4.95039	-3.29782	-2.50635	-1.86264	4.36898
0.380799	5.01385	5.01385	-3.33446	-2.55918	-1.95169	4.51087
0.380799	5.07732	5.07732	-3.3711	-2.61096	-2.03711	4.64808
0.380799	5.14079	5.14079	-3.40774	-2.66152	-2.11852	4.78004
0.380799	5.20425	5.20425	-3.44439	-2.71066	-2.19556	4.90622
0.380799	5.26772	5.26772	-3.48103	-2.75821	-2.26788	5.02609
0.380799	5.33119	5.33119	-3.51767	-2.80395	-2.33523	5.13917
0.380799	5.39465	5.39465	-3.55431	-2.84764	-2.39736	5.245
0.380799	5.45812	5.45812	-3.59096	-2.88901	-2.45411	5.34312
0.380799	5.52159	5.52159	-3.6276	-2.92779	-2.50537	5.43316
0.380799	5.58505	5.58505	-3.66424	-2.96365	-2.55109	5.51473
0.380799	5.64852	5.64852	-3.70088	-2.99627	-2.59124	5.58751
0.380799	5.71199	5.71199	-3.73753	-3.02533	-2.62587	5.6512
0.380799	5.77545	5.77545	-3.77417	-3.05052	-2.65501	5.70553
0.380799	5.83892	5.83892	-3.81081	-3.07155	-2.67874	5.75029
0.380799	5.90239	5.90239	-3.84745	-3.08818	-2.69712	5.7853
0.380799	5.96585	5.96585	-3.8841	-3.1002	-2.7102	5.8104
0.380799	6.02932	6.02932	-3.92074	-3.10748	-2.71803	5.82551
0.380799	6.09279	6.09279	-3.95738	-3.10992	-2.72063	5.83055
0.380799	6.15625	6.15625	-3.99402	-3.10748	-2.71803	5.82551
0.380799	6.21972	6.21972	-4.03067	-3.1002	-2.7102	5.8104
0.380799	6.28319	6.28319	-4.06731	-3.08818	-2.69712	5.7853

0.444266	0	0	-0.512994	-3.0611	-2.65962	5.72072
0.444266	0.0634665	0.0634665	-0.549636	-3.04194	-2.63912	5.68106
0.444266	0.126933	0.126933	-0.586279	-3.0185	-2.61327	5.63177
0.444266	0.1904	0.1904	-0.622921	-2.99112	-2.58197	5.57308
0.444266	0.253866	0.253866	-0.659563	-2.96015	-2.54507	5.50522
0.444266	0.317333	0.317333	-0.696206	-2.92598	-2.50248	5.42846
0.444266	0.380799	0.380799	-0.732848	-2.88901	-2.45411	5.34312
0.444266	0.444266	0.444266	-0.769491	-2.8496	-2.39995	5.24956
0.444266	0.507732	0.507732	-0.806133	-2.8081	-2.34004	5.14814
0.444266	0.571199	0.571199	-0.842775	-2.7648	-2.27449	5.03929
0.444266	0.634665	0.634665	-0.879418	-2.71995	-2.20351	4.92346
0.444266	0.698132	0.698132	-0.91606	-2.67377	-2.12736	4.80113
0.444266	0.761598	0.761598	-0.952703	-2.62642	-2.04636	4.67278
0.444266	0.825065	0.825065	-0.989345	-2.57807	-1.96089	4.53896
0.444266	0.888531	0.888531	-1.02599	-2.52884	-1.87137	4.40022
0.444266	0.951998	0.951998	-1.06263	-2.47888	-1.77824	4.25712
0.444266	1.01546	1.01546	-1.09927	-2.42831	-1.68196	4.11028
0.444266	1.07893	1.07893	-1.13591	-2.37728	-1.58301	3.96028
0.444266	1.1424	1.1424	-1.17256	-2.32591	-1.48185	3.80777
0.444266	1.20586	1.20586	-1.2092	-2.27438	-1.379	3.65337
0.444266	1.26933	1.26933	-1.24584	-2.22282	-1.27492	3.49775
0.444266	1.3328	1.3328	-1.28248	-2.17142	-1.17013	3.34155
0.444266	1.39626	1.39626	-1.31913	-2.12034	-1.0651	3.18544
0.444266	1.45973	1.45973	-1.35577	-2.06975	-0.960339	3.03009
0.444266	1.5232	1.5232	-1.39241	-2.01985	-0.856334	2.87618
0.444266	1.58666	1.58666	-1.42905	-1.9708	-0.753576	2.72437
0.444266	1.65013	1.65013	-1.4657	-1.92279	-0.652556	2.57534
0.444266	1.7136	1.7136	-1.50234	-1.876	-0.553764	2.42977
0.444266	1.77706	1.77706	-1.53898	-1.83062	-0.457688	2.2883
0.444266	1.84053	1.84053	-1.57562	-1.78681	-0.364818	2.15163
0.444266	1.904	1.904	-1.61227	-1.74474	-0.275646	2.02039
0.444266	1.96746	1.96746	-1.64891	-1.70458	-0.190665	1.89525
0.444266	2.03093	2.03093	-1.68555	-1.66649	-0.110377	1.77686
0.444266	2.0944	2.0944	-1.72219	-1.63059	-0.0352828	1.66587
0.444266	2.15786	2.15786	-1.75884	-1.59702	0.0341103	1.56291
0.444266	2.22133	2.22133	-1.79548	-1.56589	0.0973024	1.46859
0.444266	2.28479	2.28479	-1.83212	-1.5373	0.153817	1.38348
