#1:kx	2:ky	3:curvature1/2pi	4:curvature2/2pi	5:...
3.36373	1.7136	-10.7045	10.0957	0.607467
3.36373	1.77706	-10.3125	9.69945	0.611885
3.36373	1.84053	-9.879	9.26433	0.613685
3.36373	1.904	-9.40577	8.79213	0.612832
3.36373	1.96746	-8.89525	8.28528	0.609344
3.36373	2.03093	-8.35064	7.74693	0.603293
3.36373	2.0944	-7.77599	7.18099	0.59481
3.36373	2.15786	-7.1762	6.59215	0.584083
3.36373	2.22133	-6.55701	5.98592	0.571363
3.36373	2.28479	-5.92501	5.36858	0.556957
3.36373	2.34826	-5.2876	4.74715	0.541231
3.36373	2.41173	-4.65291	4.12934	0.524597
3.36373	2.47519	-4.02965	3.52341	0.507514
3.36373	2.53866	-3.42703	2.93806	0.490471
3.36373	2.60213	-2.85451	2.38225	0.473978
3.36373	2.66559	-2.32159	1.86495	0.458553
3.36373	2.72906	-1.83758	1.39496	0.444704
3.36373	2.79253	-1.41131	0.980636	0.432913
3.36373	2.85599	-1.05087	0.629606	0.423621
3.36373	2.91946	-0.763307	0.348546	0.417209
3.36373	2.98293	-0.554408	0.14293	0.413986
3.36373	3.04639	-0.42847	0.0168315	0.414173
3.36373	3.10986	-0.388137	-0.027232	0.417896
3.36373	3.17333	-0.434301	0.0116053	0.42518
3.36373	3.23679	-0.566062	0.132524	0.435945
3.36373	3.30026	-0.780768	0.333051	0.450012
3.36373	3.36373	-1.07411	0.609158	0.467105
3.36373	3.42719	-1.44031	0.955416	0.486864
3.36373	3.49066	-1.87229	1.36519	0.508858
3.36373	3.55413	-2.36196	1.83089	0.5326
3.36373	3.61759	-2.90049	2.3442	0.557559
3.36373	3.68106	-3.47855	2.89636	0.583187
3.36373	3.74452	-4.08663	3.47842	0.608925
3.36373	3.80799	-4.71525	4.08145	0.634226
3.36373	3.87146	-5.35521	4.69678	0.658568
3.36373	3.93492	-5.99776	5.31617	0.681461
3.36373	3.99839	-6.63478	5.93193	0.702465
3.36373	4.06186	-7.25886	6.53704	0.721193
3.36373	4.12532	-7.86338	7.12523	0.737314
3.36373	4.18879	-8.44258	7.691	0.750563
3.36373	4.25226	-8.99155	8.22964	0.760736
3.36373	4.31572	-9.50623	8.73725	0.767692
3.36373	4.37919	-9.98338	9.21065	0.771353
3.36373	4.44266	-10.4205	9.6474	0.771695
3.36373	4.50612	-10.8159	10.0457	0.768752
3.36373	4.56959	-11.1685	10.4044	0.762605
3.36373	4.63306	-11.4778	10.7229	0.753379
3.36373	4.69652	-11.7437	11.0011	0.741238
3.36373	4.75999	-11.967	11.2393	0.726381
3.36373	4.82346	-12.1484	11.4381	0.709033
3.36373	4.88692	-12.2893	11.5988	0.689445
3.36373	4.95039	-12.3915	11.7226	0.667883
3.36373	5.01385	-12.4568	11.8113	0.644628
3.36373	5.07732	-12.4875	11.8667	0.61997
3.36373	5.14079	-12.486	11.8911	0.594205
3.36373	5.20425	-12.4551	11.8869	0.567629
3.36373	5.26772	-12.3977	11.8566	0.540538
3.36373	5.33119	-12.3168	11.8032	0.513221
3.36373	5.39465	-12.2159	11.7296	0.485963
3.36373	5.45812	-12.0985	11.6391	0.459036
3.36373	5.52159	-11.9682	11.5352	0.432703
3.36373	5.58505	-11.8287	11.4213	0.407212
3.36373	5.64852	-11.6842	11.3011	0.382796
3.36373	5.71199	-11.5385	11.1785	0.359674
3.36373	5.77545	-11.3956	11.0572	0.338044
3.36373	5.83892	-11.2594	10.9409	0.318088
3.36373	5.90239	-11.1337	10.8333	0.29997
3.36373	5.96585	-11.0219	10.7376	0.283831
3.36373	6.02932	-10.9272	10.6568	0.269794
3.36373	6.09279	-10.8522	10.5936	0.25796
3.36373	6.15625	-10.7991	10.55	0.24841
3.36373	6.21972	-10.7693	10.5273	0.241203

3.42719	0	-8.8116	8.51087	0.299709
3.42719	0.0634665	-8.82933	8.53144	0.296805
3.42719	0.126933	-8.86907	8.57231	0.295609
3.42719	0.1904	-8.92982	8.6325	0.296113
3.42719	0.253866	-9.0101	8.71054	0.298295
3.42719	0.317333	-9.10802	8.80458	0.302121
3.42719	0.380799	-9.22132	8.91241	0.307548
3.42719	0.444266	-9.3475	9.03158	0.314517
3.42719	0.507732	-9.48384	9.15944	0.322959
3.42719	0.571199	-9.62752	9.29325	0.332795
3.42719	0.634665	-9.77564	9.4302	0.343934
3.42719	0.698132	-9.9253	9.56749	0.356272
3.42719	0.761598	-10.0736	9.70238	0.369696
3.42719	0.825065	-10.2178	9.83215	0.384083
3.42719	0.888531	-10.3551	9.95419	0.399298
3.42719	0.951998	-10.4828	10.066	0.415197
3.42719	1.01546	-10.5983	10.165	0.431627
3.42719	1.07893	-10.699	10.2489	0.448424
3.42719	1.1424	-10.7824	10.3153	0.465418
3.42719	1.20586	-10.8459	10.3619	0.482429
3.42719	1.26933	-10.8871	10.3862	0.499271
3.42719	1.3328	-10.9034	10.386	0.515752
3.42719	1.39626	-10.8921	10.3588	0.531673
3.42719	1.45973	-10.8508	10.3024	0.546835
3.42719	1.5232	-10.7769	10.2143	0.561035
3.42719	1.58666	-10.6677	10.0921	0.574073
3.42719	1.65013	-10.5207	9.93345	0.585752
3.42719	1.7136	-10.3335	9.73618	0.595881
3.42719	1.77706	-10.1038	9.49817	0.604283
3.42719	1.84053	-9.82964	9.21763	0.610796
3.42719	1.904	-9.50947	8.89309	0.615279
3.42719	1.96746	-9.14221	8.52362	0.617622
3.42719	2.03093	-8.72748	8.10892	0.617746
3.42719	2.0944	-8.26581	7.64955	0.615618
3.42719	2.15786	-7.7588	7.1471	0.611256
3.42719	2.22133	-7.20932	6.60436	0.604732
3.42719	2.28479	-6.62175	6.02556	0.596189
3.42719	2.34826	-6.00213	5.41655	0.585836
3.42719	2.41173	-5.3583	4.78485	0.573961
3.42719	2.47519	-4.69996	4.1398	0.560925
3.42719	2.53866	-4.03863	3.4925	0.547164
3.42719	2.60213	-3.38752	2.85564	0.533176
3.42719	2.66559	-2.76121	2.24324	0.519515
3.42719	2.72906	-2.1752	1.6702	0.506764
3.42719	2.79253	-1.64527	1.15173	0.495516
3.42719	2.85599	-1.18683	0.702617	0.486345
3.42719	2.91946	-0.814008	0.336496	0.479773
3.42719	2.98293	-0.53891	0.0650099	0.476243
3.42719	3.04639	-0.370806	-0.102903	0.476085
3.42719	3.10986	-0.315527	-0.161609	0.479497
3.42719	3.17333	-0.375065	-0.109171	0.486532
3.42719	3.23679	-0.547426	0.052523	0.497086
3.42719	3.30026	-0.826775	0.317887	0.510913
3.42719	3.36373	-1.20384	0.678032	0.527631
3.42719	3.42719	-1.66651	1.12136	0.546752
3.42719	3.49066	-2.20066	1.63428	0.567705
3.42719	3.55413	-2.79087	2.20206	0.589873
3.42719	3.61759	-3.42136	2.80951	0.61262
3.42719	3.68106	-4.07662	3.44178	0.63532
3.42719	3.74452	-4.74207	4.08489	0.657384
3.42719	3.80799	-5.4045	4.72616	0.678275
3.42719	3.87146	-6.05238	5.35455	0.697526
3.42719	3.93492	-6.676	5.96073	0.714744
3.42719	3.99839	-7.2675	6.53718	0.729617
3.42719	4.06186	-7.82085	7.07808	0.741907
3.42719	4.12532	-8.33167	7.57922	0.751455
3.42719	4.18879	-8.79705	8.03779	0.758168
3.42719	4.25226	-9.21538	8.45221	0.762015
3.42719	4.31572	-9.58613	8.82192	0.763019
3.42719	4.37919	-9.90966	9.1472	0.761249
3.42719	4.44266	-10.187	9.42898	0.756812
3.42719	4.50612	-10.4197	9.66868	0.749846
3.42719	4.56959	-10.6097	9.86809	0.740515
3.42719	4.63306	-10.7593	10.0293	0.729001
3.42719	4.69652	-10.8709	10.1544	0.715501
3.42719	4.75999	-10.947	10.2458	0.700221
3.42719	4.82346	-10.99	10.3057	0.683374
3.42719	4.88692	-11.0027	10.3367	0.665177
3.42719	4.95039	-10.9875	10.3408	0.645844
3.42719	5.01385	-10.9469	10.3206	0.625593
3.42719	5.07732	-10.8836	10.2783	0.604633
3.42719	5.14079	-10.7999	10.2161	0.583174
3.42719	5.20425	-10.6983	10.1364	0.561416
3.42719	5.26772	-10.5814	10.0414	0.539553
3.42719	5.33119	-10.4518	9.93352	0.517775
3.42719	5.39465	-10.3119	9.81518	0.496259
3.42719	5.45812	-10.1645	9.68885	0.475176
3.42719	5.52159	-10.0122	9.5571	0.454688
3.42719	5.58505	-9.85797	9.42259	0.434945
3.42719	5.64852	-9.70459	9.28804	0.41609
3.42719	5.71199	-9.55498	9.15624	0.398253
3.42719	5.77545	-9.41205	9.02998	0.381555
3.42719	5.83892	-9.27868	8.91201	0.366105
3.42719	5.90239	-9.15762	8.80499	0.352002
3.42719	5.96585	-9.05143	8.71142	0.339333
3.42719	6.02932	-8.96244	8.63353	0.328173
3.42719	6.09279	-8.89263	8.57323	0.318585
3.42719	6.15625	-8.84357	8.53207	0.310621
3.42719	6.21972	-8.81636	8.51109	0.30432

3.49066	0	-7.32659	7.04007	0.285625
3.49066	0.0634665	-7.3434	7.05951	0.282945
3.49066	0.126933	-7.38036	7.09754	0.281829
3.49066	0.1904	-7.43668	7.15337	0.282266
3.49066	0.253866	-7.51117	7.22585	0.284229
3.49066	0.317333	-7.60231	7.3135	0.287683
3.49066	0.380799	-7.70832	7.41457	0.292579
3.49066	0.444266	-7.82718	7.52712	0.29886
3.49066	0.507732	-7.95673	7.64904	0.306456
3.49066	0.571199	-8.09474	7.77819	0.315293
3.49066	0.634665	-8.23893	7.91236	0.325285
3.49066	0.698132	-8.38704	8.04939	0.336339
3.49066	0.761598	-8.53683	8.18714	0.34836
3.49066	0.825065	-8.68615	8.32356	0.361242
3.49066	0.888531	-8.83291	8.45667	0.374878
3.49066	0.951998	-8.97511	8.58458	0.389156
3.49066	1.01546	-9.11079	8.70545	0.40396
3.49066	1.07893	-9.23806	8.81749	0.419171
3.49066	1.1424	-9.35502	8.91894	0.434668
3.49066	1.20586	-9.45978	9.00804	0.450327
3.49066	1.26933	-9.5504	9.08296	0.466021
3.49066	1.3328	-9.62487	9.14183	0.481621
3.49066	1.39626	-9.68105	9.18263	0.496996
3.49066	1.45973	-9.71667	9.20324	0.512011
3.49066	1.5232	-9.72929	9.20135	0.526532
3.49066	1.58666	-9.71628	9.17446	0.540419
3.49066	1.65013	-9.67478	9.11987	0.553532
3.49066	1.7136	-9.60175	9.03466	0.56573
3.49066	1.77706	-9.49393	8.91574	0.576871
3.49066	1.84053	-9.34793	8.75984	0.586814
3.49066	1.904	-9.16027	8.56362	0.595421
3.49066	1.96746	-8.92747	8.32375	0.602562
3.49066	2.03093	-8.64623	8.03704	0.608117
3.49066	2.0944	-8.31363	7.70068	0.611982
3.49066	2.15786	-7.92739	7.31247	0.614077
3.49066	2.22133	-7.4862	6.87116	0.614354
3.49066	2.28479	-6.99015	6.37684	0.612807
3.49066	2.34826	-6.44116	5.83138	0.609483
3.49066	2.41173	-5.84351	5.23895	0.604493
3.49066	2.47519	-5.20432	4.60648	0.598024
3.49066	2.53866	-4.53398	3.94409	0.590347
3.49066	2.60213	-3.84642	3.26533	0.581821
3.49066	2.66559	-3.15913	2.58726	0.572892
3.49066	2.72906	-2.49287	1.93008	0.564084
3.49066	2.79253	-1.87085	1.31641	0.555975
3.49066	2.85599	-1.31749	0.770077	0.549167
3.49066	2.91946	-0.856825	0.314495	0.544243
3.49066	2.98293	-0.510472	-0.0292346	0.541725
3.49066	3.04639	-0.295694	-0.244266	0.542019
3.49066	3.10986	-0.223645	-0.319702	0.545379
3.49066	3.17333	-0.298185	-0.251754	0.551878
3.49066	3.23679	-0.515455	-0.0441585	0.561398
3.49066	3.30026	-0.864303	0.29224	0.573637
3.49066	3.36373	-1.32747	0.740646	0.588144
3.49066	3.42719	-1.88332	1.28001	0.604354
3.49066	3.49066	-2.50786	1.88697	0.621637
3.49066	3.55413	-3.17664	2.53774	0.639348
3.49066	3.61759	-3.86646	3.20975	0.656866
3.49066	3.68106	-4.55657	3.88283	0.673629
3.49066	3.74452	-5.22949	4.53999	0.689153
3.49066	3.80799	-5.87128	5.16768	0.70304
3.49066	3.87146	-6.47154	5.75584	0.714988
3.49066	3.93492	-7.02318	6.29754	0.72478
3.49066	3.99839	-7.52189	6.78867	0.732278
3.49066	4.06186	-7.96577	7.22734	0.737411
3.49066	4.12532	-8.3547	7.61349	0.740165
3.49066	4.18879	-8.69001	7.94837	0.740572
3.49066	4.25226	-8.97394	8.23419	0.738698
3.49066	4.31572	-9.20943	8.47376	0.734637
3.49066	4.37919	-9.39976	8.67025	0.728502
3.49066	4.44266	-9.54837	8.82699	0.720421
3.49066	4.50612	-9.65875	8.9473	0.710531
3.49066	4.56959	-9.73425	9.03442	0.698975
3.49066	4.63306	-9.77812	9.09142	0.685902
3.49066	4.69652	-9.79337	9.12117	0.67146
3.49066	4.75999	-9.78283	9.12634	0.655802
3.49066	4.82346	-9.7491	9.10938	0.639078
3.49066	4.88692	-9.69459	9.07255	0.62144
3.49066	4.95039	-9.62153	9.01794	0.603039
3.49066	5.01385	-9.53202	8.94748	0.584026
3.49066	5.07732	-9.42804	8.86301	0.564549
3.49066	5.14079	-9.31149	8.76628	0.544758
3.49066	5.20425	-9.18422	8.65899	0.524799
3.49066	5.26772	-9.04808	8.54285	0.504819
3.49066	5.33119	-8.90495	8.41958	0.48496
3.49066	5.39465	-8.75673	8.29096	0.465365
3.49066	5.45812	-8.60541	8.15883	0.446172
3.49066	5.52159	-8.45305	8.02512	0.427515
3.49066	5.58505	-8.30181	7.89185	0.409523
3.49066	5.64852	-8.15388	7.76111	0.392323
3.49066	5.71199	-8.01156	7.63505	0.376031
3.49066	5.77545	-7.87712	7.51585	0.360761
3.49066	5.83892	-7.75285	7.40568	0.346613
3.49066	5.90239	-7.64093	7.30665	0.333684
3.49066	5.96585	-7.54342	7.22072	0.322057
3.49066	6.02932	-7.46219	7.14969	0.311805
3.49066	6.09279	-7.39881	7.09508	0.302992
3.49066	6.15625	-7.35456	7.0581	0.295668
3.49066	6.21972	-7.33033	7.03961	0.28987

3.55413	0	-6.09737	5.88749	0.209179
3.55413	0.0634665	-6.11379	5.90566	0.207394
3.55413	0.126933	-6.149	5.94079	0.20744
3.55413	0.1904	-6.20234	5.99226	0.209283
3.55413	0.253866	-6.27283	6.05912	0.212869
3.55413	0.317333	-6.35919	6.1402	0.218125
3.55413	0.380799	-6.45991	6.23406	0.224965
3.55413	0.444266	-6.57332	6.33912	0.233287
3.55413	0.507732	-6.69757	6.45366	0.242978
3.55413	0.571199	-6.83078	6.5759	0.253919
3.55413	0.634665	-6.97099	6.70403	0.26598
3.55413	0.698132	-7.11628	6.83626	0.27903
3.55413	0.761598	-7.26475	6.97082	0.292935
3.55413	0.825065	-7.4146	7.10602	0.307563
3.55413	0.888531	-7.56407	7.24027	0.322783
3.55413	0.951998	-7.71151	7.37202	0.338466
3.55413	1.01546	-7.85534	7.49982	0.35449
3.55413	1.07893	-7.99405	7.62228	0.370739
3.55413	1.1424	-8.12619	7.73805	0.387104
3.55413	1.20586	-8.25033	7.84581	0.40348
3.55413	1.26933	-8.36504	7.94421	0.419773
3.55413	1.3328	-8.46882	8.03187	0.435892
3.55413	1.39626	-8.56012	8.1073	0.451756
3.55413	1.45973	-8.63724	8.16889	0.467285
3.55413	1.5232	-8.69833	8.21484	0.482409
3.55413	1.58666	-8.7413	8.24315	0.497057
3.55413	1.65013	-8.76379	8.25153	0.511164
3.55413	1.7136	-8.76313	8.23735	0.524663
3.55413	1.77706	-8.73628	8.19766	0.537491
3.55413	1.84053	-8.6798	8.12909	0.549581
3.55413	1.904	-8.58985	8.02785	0.560867
3.55413	1.96746	-8.46218	7.88977	0.571278
3.55413	2.03093	-8.29217	7.71032	0.580742
3.55413	2.0944	-8.07495	7.48468	0.589186
3.55413	2.15786	-7.80556	7.20798	0.596539
3.55413	2.22133	-7.47926	6.87556	0.602732
3.55413	2.28479	-7.0919	6.48332	0.607707
3.55413	2.34826	-6.64056	6.02839	0.611423
3.55413	2.41173	-6.12423	5.50977	0.613867
3.55413	2.47519	-5.54477	4.92931	0.615064
3.55413	2.53866	-4.90798	4.29272	0.615094
3.55413	2.60213	-4.22462	3.6106	0.614104
3.55413	2.66559	-3.51134	2.89938	0.61232
3.55413	2.72906	-2.79115	2.18175	0.61005
3.55413	2.79253	-2.09317	1.48641	0.607685
3.55413	2.85599	-1.45127	0.846771	0.605672
3.55413	2.91946	-0.901593	0.298466	0.604488
3.55413	2.98293	-0.478894	-0.124209	0.604587
3.55413	3.04639	-0.212333	-0.392482	0.606342
3.55413	3.10986	-0.121392	-0.487122	0.609996
3.55413	3.17333	-0.212926	-0.40134	0.615622
3.55413	3.23679	-0.480079	-0.141866	0.623106
3.55413	3.30026	-0.903375	0.272121	0.632162
3.55413	3.36373	-1.45366	0.811909	0.642373
3.55413	3.42719	-2.09618	1.44326	0.653241
3.55413	3.49066	-2.79481	2.13059	0.664246
3.55413	3.55413	-3.51568	2.84054	0.674892
3.55413	3.61759	-4.22969	3.54446	0.684748
3.55413	3.68106	-4.91385	4.2197	0.693462
3.55413	3.74452	-5.5515	4.84991	0.700768
3.55413	3.80799	-6.1319	5.42449	0.706484
3.55413	3.87146	-6.64927	5.93778	0.710497
3.55413	3.93492	-7.10175	6.38798	0.71275
3.55413	3.99839	-7.49034	6.77609	0.713232
3.55413	4.06186	-7.81799	7.10503	0.71196
3.55413	4.12532	-8.08882	7.3789	0.708975
3.55413	4.18879	-8.3076	7.60238	0.704328
3.55413	4.25226	-8.47926	7.78036	0.698082
3.55413	4.31572	-8.60869	7.91764	0.6903
3.55413	4.37919	-8.70049	8.01875	0.681051
3.55413	4.44266	-8.7589	8.08788	0.670403
3.55413	4.50612	-8.78775	8.12877	0.658427
3.55413	4.56959	-8.79046	8.14478	0.645193
3.55413	4.63306	-8.77006	8.13885	0.630777
3.55413	4.69652	-8.72919	8.11355	0.615255
3.55413	4.75999	-8.67018	8.07114	0.598708
3.55413	4.82346	-8.5951	8.01357	0.581225
3.55413	4.88692	-8.50576	7.9426	0.562896
3.55413	4.95039	-8.40384	7.85976	0.543823
3.55413	5.01385	-8.29084	7.76649	0.524113
3.55413	5.07732	-8.16822	7.66411	0.50388
3.55413	5.14079	-8.03735	7.55388	0.483249
3.55413	5.20425	-7.89964	7.43706	0.46235
3.55413	5.26772	-7.7565	7.31494	0.441322
3.55413	5.33119	-7.60938	7.18882	0.420312
3.55413	5.39465	-7.45983	7.06009	0.399471
3.55413	5.45812	-7.30946	6.93021	0.378956
3.55413	5.52159	-7.15999	6.80075	0.358925
3.55413	5.58505	-7.01322	6.67334	0.33954
3.55413	5.64852	-6.87102	6.54969	0.32096
3.55413	5.71199	-6.73532	6.43158	0.303342
3.55413	5.77545	-6.60806	6.32079	0.286836
3.55413	5.83892	-6.49116	6.21911	0.271586
3.55413	5.90239	-6.38649	6.12827	0.257722
3.55413	5.96585	-6.29578	6.04988	0.245365
3.55413	6.02932	-6.22058	5.9854	0.234618
3.55413	6.09279	-6.16225	5.93608	0.225568
3.55413	6.15625	-6.12182	5.90291	0.218283
3.55413	6.21972	-6.10007	5.88659	0.212811

3.61759	0	-5.00546	4.9338	0.0711606
3.61759	0.0634665	-5.02185	4.9502	0.0711335
3.61759	0.126933	-5.05606	4.98188	0.0736521
3.61759	0.1904	-5.10756	5.02839	0.078631
3.61759	0.253866	-5.17553	5.08902	0.0859502
3.61759	0.317333	-5.2589	5.16287	0.0954586
3.61759	0.380799	-5.35641	5.24884	0.106979
3.61759	0.444266	-5.46661	5.34569	0.120314
3.61759	0.507732	-5.58792	5.45205	0.135251
3.61759	0.571199	-5.71867	5.56648	0.151567
3.61759	0.634665	-5.85714	5.68747	0.169036
3.61759	0.698132	-6.00159	5.81353	0.187433
3.61759	0.761598	-6.15033	5.94316	0.20654
3.61759	0.825065	-6.30167	6.0749	0.226147
3.61759	0.888531	-6.45403	6.20735	0.246059
3.61759	0.951998	-6.60587	6.33916	0.266098
3.61759	1.01546	-6.75577	6.46906	0.286103
3.61759	1.07893	-6.90238	6.59585	0.305933
3.61759	1.1424	-7.04443	6.71837	0.325466
3.61759	1.20586	-7.18071	6.83552	0.344602
3.61759	1.26933	-7.31005	6.9462	0.36326
3.61759	1.3328	-7.4313	7.04934	0.381376
3.61759	1.39626	-7.5433	7.1438	0.398905
3.61759	1.45973	-7.64481	7.22838	0.415819
3.61759	1.5232	-7.73449	7.30177	0.432102
3.61759	1.58666	-7.81087	7.36247	0.447752
3.61759	1.65013	-7.87221	7.40876	0.462775
3.61759	1.7136	-7.91653	7.43863	0.477189
3.61759	1.77706	-7.94147	7.4497	0.491014
3.61759	1.84053	-7.94423	7.43915	0.504277
3.61759	1.904	-7.92149	7.40364	0.517005
3.61759	1.96746	-7.86935	7.33923	0.529225
3.61759	2.03093	-7.78322	7.24132	0.540961
3.61759	2.0944	-7.65783	7.10462	0.552231
3.61759	2.15786	-7.48723	6.92316	0.563047
3.61759	2.22133	-7.26487	6.69041	0.573411
3.61759	2.28479	-6.98385	6.39949	0.583315
3.61759	2.34826	-6.63737	6.0436	0.59274
3.61759	2.41173	-6.21941	5.61677	0.601659
3.61759	2.47519	-5.72579	5.11486	0.610035
3.61759	2.53866	-5.15564	4.53706	0.617832
3.61759	2.60213	-4.51327	3.88768	0.625019
3.61759	2.66559	-3.81023	3.17829	0.631582
3.61759	2.72906	-3.06735	2.4297	0.637535
3.61759	2.79253	-2.31597	1.67319	0.642926
3.61759	2.85599	-1.59768	0.95021	0.647848
3.61759	2.91946	-0.961652	0.309793	0.652427
3.61759	2.98293	-0.459199	-0.196927	0.656808
3.61759	3.04639	-0.136058	-0.524361	0.661125
3.61759	3.10986	-0.0240726	-0.640761	0.66547
3.61759	3.17333	-0.13468	-0.534704	0.669865
3.61759	3.23679	-0.456441	-0.217551	0.674251
3.61759	3.30026	-0.957514	0.279012	0.678499
3.61759	3.36373	-1.59217	0.909459	0.682429
3.61759	3.42719	-2.3091	1.62271	0.685851
3.61759	3.49066	-3.05917	2.36982	0.688587
3.61759	3.55413	-3.8008	3.10936	0.690497
3.61759	3.61759	-4.50267	3.81012	0.691482
3.61759	3.68106	-5.14398	4.45136	0.691484
3.61759	3.74452	-5.71319	5.02156	0.690475
3.61759	3.80799	-6.20601	5.51643	0.688449
3.61759	3.87146	-6.62333	5.93685	0.685408
3.61759	3.93492	-6.96933	6.28699	0.681358
3.61759	3.99839	-7.25006	6.57287	0.676301
3.61759	4.06186	-7.47232	6.8013	0.670236
3.61759	4.12532	-7.64302	6.9792	0.66315
3.61759	4.18879	-7.76871	7.11313	0.655028
3.61759	4.25226	-7.85535	7.20906	0.645848
3.61759	4.31572	-7.90823	7.27231	0.635585
3.61759	4.37919	-7.93192	7.30746	0.624214
3.61759	4.44266	-7.93032	7.31846	0.611708
3.61759	4.50612	-7.90676	7.30864	0.598048
3.61759	4.56959	-7.86402	7.2808	0.583218
3.61759	4.63306	-7.80445	7.23728	0.567211
3.61759	4.69652	-7.73002	7.18007	0.550029
3.61759	4.75999	-7.64243	7.11085	0.531689
3.61759	4.82346	-7.54314	7.03105	0.512219
3.61759	4.88692	-7.43347	6.94194	0.491665
3.61759	4.95039	-7.31459	6.84463	0.47009
3.61759	5.01385	-7.18765	6.7402	0.447575
3.61759	5.07732	-7.05375	6.62962	0.424221
3.61759	5.14079	-6.91401	6.51392	0.400152
3.61759	5.20425	-6.76958	6.3941	0.37551
3.61759	5.26772	-6.62168	6.27121	0.350458
3.61759	5.33119	-6.47161	6.14637	0.32518
3.61759	5.39465	-6.32074	6.02076	0.299879
3.61759	5.45812	-6.17055	5.89563	0.274772
3.61759	5.52159	-6.02259	5.7723	0.250092
3.61759	5.58505	-5.87849	5.65217	0.226081
3.61759	5.64852	-5.73993	5.53666	0.202988
3.61759	5.71199	-5.60862	5.42725	0.181061
3.61759	5.77545	-5.48628	5.32539	0.160547
3.61759	5.83892	-5.37459	5.23254	0.141683
3.61759	5.90239	-5.27515	5.15006	0.124688
3.61759	5.96585	-5.18943	5.07925	0.109764
3.61759	6.02932	-5.11877	5.02125	0.0970851
3.61759	6.09279	-5.06429	4.97704	0.0867952
3.61759	6.15625	-5.02687	4.9474	0.0790034
3.61759	6.21972	-5.00714	4.93288	0.0737812

3.68106	0	-3.9868	4.12423	-0.137761
3.68106	0.0634665	-4.0032	4.13765	-0.134776
3.68106	0.126933	-4.03661	4.16421	-0.127925
3.68106	0.1904	-4.08659	4.20367	-0.117395
3.68106	0.253866	-4.15252	4.25564	-0.103437
3.68106	0.317333	-4.23353	4.31957	-0.0863563
3.68106	0.380799	-4.32857	4.39477	-0.0665031
3.68106	0.444266	-4.43646	4.48041	-0.0442585
3.68106	0.507732	-4.55582	4.57555	-0.0200228
3.68106	0.571199	-4.68522	4.67914	0.00579718
3.68106	0.634665	-4.82312	4.79005	0.032799
3.68106	0.698132	-4.96794	4.90708	0.0605953
3.68106	0.761598	-5.11809	5.02902	0.0888221
3.68106	0.825065	-5.27198	5.15462	0.117146
3.68106	0.888531	-5.42807	5.28261	0.145268
3.68106	0.951998	-5.58488	5.41179	0.172928
3.68106	1.01546	-5.74099	5.54095	0.199909
3.68106	1.07893	-5.89507	5.66893	0.22603
3.68106	1.1424	-6.04588	5.79463	0.251153
3.68106	1.20586	-6.19225	5.917	0.275178
3.68106	1.26933	-6.33311	6.03501	0.29804
3.68106	1.3328	-6.46743	6.14767	0.319707
3.68106	1.39626	-6.59424	6.25401	0.340176
3.68106	1.45973	-6.71257	6.35303	0.359471
3.68106	1.5232	-6.82143	6.4437	0.377639
3.68106	1.58666	-6.91976	6.52489	0.394746
3.68106	1.65013	-7.00637	6.59534	0.410874
3.68106	1.7136	-7.07989	6.65356	0.426121
3.68106	1.77706	-7.13867	6.6978	0.440592
3.68106	1.84053	-7.18069	6.72595	0.454405
3.68106	1.904	-7.2035	6.7354	0.467682
3.68106	1.96746	-7.20402	6.72296	0.480548
3.68106	2.03093	-7.17846	6.68472	0.493131
3.68106	2.0944	-7.12216	6.61589	0.505558
3.68106	2.15786	-7.02947	6.5107	0.517951
3.68106	2.22133	-6.89364	6.3623	0.530426
3.68106	2.28479	-6.70682	6.16272	0.543085
3.68106	2.34826	-6.46016	5.90304	0.556014
3.68106	2.41173	-6.14425	5.57381	0.569273
3.68106	2.47519	-5.7499	5.1658	0.582886
3.68106	2.53866	-5.26954	4.67149	0.596834
3.68106	2.60213	-4.69945	4.08724	0.611038
3.68106	2.66559	-4.0428	3.41638	0.62535
3.68106	2.72906	-3.31344	2.67297	0.639539
3.68106	2.79253	-2.53962	1.88556	0.65329
3.68106	2.85599	-1.76637	1.09955	0.666207
3.68106	2.91946	-1.0544	0.376063	0.677847
3.68106	2.98293	-0.473707	-0.214486	0.687757
3.68106	3.04639	-0.0914969	-0.604513	0.695542
3.68106	3.10986	0.0430634	-0.744571	0.700927
3.68106	3.17333	-0.0881323	-0.616424	0.703804
3.68106	3.23679	-0.466967	-0.238238	0.704251
3.68106	3.30026	-1.04427	0.340606	0.702507
3.68106	3.36373	-1.75285	1.0526	0.69892
3.68106	3.42719	-2.52274	1.82739	0.693888
3.68106	3.49066	-3.29325	2.60391	0.687797
3.68106	3.55413	-4.01939	3.33686	0.680984
3.68106	3.61759	-4.67294	3.99773	0.673708
3.68106	3.68106	-5.24008	4.57253	0.666153
3.68106	3.74452	-5.71767	5.05798	0.658422
3.68106	3.80799	-6.10945	5.45779	0.650555
3.68106	3.87146	-6.42301	5.77954	0.642537
3.68106	3.93492	-6.66754	6.03249	0.634311
3.68106	3.99839	-6.85251	6.22615	0.62579
3.68106	4.06186	-6.98675	6.36949	0.616865
